No.,Time,Source,Destination,Protocol,Length,Info,Frame Type,Frame Control Field
17415,2562.780709,00:13:a2:1b:ea:60:46:cc,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17416,2562.832104,00:13:a2:1b:ea:60:46:cc,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17417,2562.836981,00:04:a3:b9:cc:d0:50:21,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17418,2562.888457,00:04:a3:b9:cc:d0:50:21,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17419,2562.893443,00:21:ed:e8:e8:db:36:9e,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17420,2562.94519,00:21:ed:e8:e8:db:36:9e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17421,2562.950191,00:11:7d:f9:57:5c:64:bf,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17422,2563.001599,00:11:7d:f9:57:5c:64:bf,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17423,2563.006556,00:a0:50:f5:db:9a:f5:5a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17424,2563.05849,00:a0:50:f5:db:9a:f5:5a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17425,2563.063478,00:11:7d:64:41:db:93:61,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17426,2563.115229,00:11:7d:64:41:db:93:61,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17427,2563.120207,00:04:a3:a9:9a:e1:f0:94,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17428,2563.171855,00:04:a3:a9:9a:e1:f0:94,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17429,2563.176827,00:04:a3:b3:86:39:bf:0b,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17430,2563.22863,00:04:a3:b3:86:39:bf:0b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17431,2563.233689,00:13:a2:0f:5a:30:28:e0,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17432,2563.284959,00:13:a2:0f:5a:30:28:e0,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17433,2563.289808,00:30:66:ab:79:ff:c8:90,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17434,2563.341683,00:30:66:ab:79:ff:c8:90,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17435,2563.346681,00:11:7d:39:d8:af:47:9d,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17436,2563.398403,00:11:7d:39:d8:af:47:9d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17437,2563.403629,00:11:7d:8d:99:61:24:31,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17438,2563.455581,00:11:7d:8d:99:61:24:31,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17439,2563.460554,00:04:9f:de:60:b6:05:90,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17440,2563.512056,00:04:9f:de:60:b6:05:90,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17441,2563.517098,00:0d:6f:be:23:7b:d5:1d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17442,2563.568488,00:0d:6f:be:23:7b:d5:1d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17443,2563.573462,00:11:7d:8d:6b:83:79:10,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17444,2563.625198,00:11:7d:8d:6b:83:79:10,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17445,2563.630204,00:30:66:40:06:44:de:dd,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17446,2563.682089,00:30:66:40:06:44:de:dd,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17447,2563.687072,00:13:a2:ef:f5:99:6c:70,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17448,2563.738782,00:13:a2:ef:f5:99:6c:70,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17449,2563.743701,00:21:ed:e9:ec:80:31:78,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17450,2563.795098,00:21:ed:e9:ec:80:31:78,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17451,2563.800224,00:04:a3:3a:40:ab:dd:43,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17452,2563.851464,00:04:a3:3a:40:ab:dd:43,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17453,2563.856466,00:21:ed:0b:f9:c7:ec:30,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17454,2563.874107,0x0014,0x0007,IEEE 802.15.4,50,"Data, Dst: 0x0007, Src: 0x0014",0x00000001,0x00008861
17455,2563.874425,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
17456,2563.908244,00:21:ed:0b:f9:c7:ec:30,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17457,2563.91323,00:04:25:2d:54:1f:52:89,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17458,2563.964826,00:04:25:2d:54:1f:52:89,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17459,2563.969922,00:21:ed:8c:47:ef:dd:8d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17460,2564.021452,00:21:ed:8c:47:ef:dd:8d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17461,2564.026426,00:11:7d:96:be:d2:37:27,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17462,2564.078175,00:11:7d:96:be:d2:37:27,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17463,2564.083174,00:04:a3:63:eb:a3:af:57,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17464,2564.134548,00:04:a3:63:eb:a3:af:57,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17465,2564.139672,00:13:a2:73:c5:3c:98:07,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17466,2564.191443,00:13:a2:73:c5:3c:98:07,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17467,2564.196448,00:30:66:4a:7b:7e:34:67,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17468,2564.248039,00:30:66:4a:7b:7e:34:67,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17469,2564.252946,00:11:7d:df:b6:4d:ef:b7,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17470,2564.304478,00:11:7d:df:b6:4d:ef:b7,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17471,2564.309469,00:04:25:ed:14:1b:a4:08,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17472,2564.360967,00:04:25:ed:14:1b:a4:08,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17473,2564.365953,00:0b:57:72:e5:e5:a1:17,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17474,2564.417323,00:0b:57:72:e5:e5:a1:17,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17475,2564.422305,00:13:a2:0b:5f:ff:38:b7,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17476,2564.474089,00:13:a2:0b:5f:ff:38:b7,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17477,2564.479093,00:04:9f:08:e1:5a:30:b5,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17478,2564.530966,00:04:9f:08:e1:5a:30:b5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17479,2564.535953,00:04:9f:19:61:f8:90:eb,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17480,2564.587444,00:04:9f:19:61:f8:90:eb,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17481,2564.592459,00:04:a3:b2:5f:e7:d5:f6,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17482,2564.64421,00:04:a3:b2:5f:e7:d5:f6,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17483,2564.649178,00:30:66:69:3c:c0:a5:a5,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17484,2564.700455,00:30:66:69:3c:c0:a5:a5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17485,2564.705558,00:21:ed:24:a2:16:b9:db,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17486,2564.757143,00:21:ed:24:a2:16:b9:db,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17487,2564.762081,00:a0:50:19:7c:cb:53:c3,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17488,2564.813606,00:a0:50:19:7c:cb:53:c3,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17489,2564.818566,00:04:9f:51:1e:18:81:9b,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17490,2564.870044,00:04:9f:51:1e:18:81:9b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17491,2564.875086,00:12:4b:22:8b:e5:77:cf,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17492,2564.926461,00:12:4b:22:8b:e5:77:cf,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17493,2564.931459,00:30:66:5a:33:ab:c7:b1,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17494,2564.98286,00:30:66:5a:33:ab:c7:b1,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17495,2564.987835,00:13:a2:0e:ce:3f:e9:e5,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17496,2565.039335,00:13:a2:0e:ce:3f:e9:e5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17497,2565.044296,00:11:7d:4f:76:7f:46:d9,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17498,2565.096165,00:11:7d:4f:76:7f:46:d9,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17499,2565.10107,00:04:a3:a0:7a:eb:e8:f3,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17500,2565.152581,00:04:a3:a0:7a:eb:e8:f3,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17501,2565.157586,00:0d:6f:da:15:b4:60:ce,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17502,2565.209294,00:0d:6f:da:15:b4:60:ce,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17503,2565.214556,00:11:7d:18:98:a6:c0:fa,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17504,2565.265981,00:11:7d:18:98:a6:c0:fa,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17505,2565.270914,00:0d:6f:6b:e5:80:3d:61,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17506,2565.322186,00:0d:6f:6b:e5:80:3d:61,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17507,2565.327287,00:04:9f:f5:26:b2:58:9f,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17508,2565.378911,00:04:9f:f5:26:b2:58:9f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17509,2565.384035,00:04:25:87:6a:8d:ea:1f,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17510,2565.435816,00:04:25:87:6a:8d:ea:1f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17511,2565.440702,00:30:66:63:1a:ab:be:ac,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17512,2565.49244,00:30:66:63:1a:ab:be:ac,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17513,2565.497327,00:0b:57:49:63:3a:21:d8,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17514,2565.548831,00:0b:57:49:63:3a:21:d8,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17515,2565.553692,00:04:a3:e9:4c:df:a1:0e,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17516,2565.605206,00:04:a3:e9:4c:df:a1:0e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17517,2565.610318,00:0d:6f:dd:28:71:f7:01,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17518,2565.662085,00:0d:6f:dd:28:71:f7:01,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17519,2565.667058,00:0b:57:24:b0:03:30:cf,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17520,2565.718321,00:0b:57:24:b0:03:30:cf,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17521,2565.723297,00:0b:57:81:03:c9:a7:31,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17522,2565.775342,00:0b:57:81:03:c9:a7:31,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17523,2565.780532,00:a0:50:5e:3d:49:8d:3f,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17524,2565.832034,00:a0:50:5e:3d:49:8d:3f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17525,2565.836908,00:a0:50:0e:2d:c5:1a:7f,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17526,2565.888533,00:a0:50:0e:2d:c5:1a:7f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17527,2565.893408,00:a0:50:e3:85:f2:d4:e9,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17528,2565.94516,00:a0:50:e3:85:f2:d4:e9,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17529,2565.950209,00:12:4b:72:42:6d:58:0b,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17530,2566.001435,00:12:4b:72:42:6d:58:0b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17531,2566.006326,00:13:a2:44:38:c3:80:69,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17532,2566.058215,00:13:a2:44:38:c3:80:69,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17533,2566.063188,00:13:a2:8d:31:04:cb:21,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17534,2566.114826,00:13:a2:8d:31:04:cb:21,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17535,2566.119796,00:21:ed:41:bb:c2:5a:49,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17536,2566.147821,0x0014,0x0007,IEEE 802.15.4,50,"Data, Dst: 0x0007, Src: 0x0014, Bad FCS",0x00000001,0x00008861
17537,2566.151209,0x0014,0x0007,IEEE 802.15.4,50,"Data, Dst: 0x0007, Src: 0x0014",0x00000001,0x00008861
17538,2566.151689,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
17539,2566.17143,00:21:ed:41:bb:c2:5a:49,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17540,2566.176581,00:21:ed:a0:98:06:04:c2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17541,2566.228211,00:21:ed:a0:98:06:04:c2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17542,2566.233177,00:a0:50:4d:7e:25:78:46,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17543,2566.284487,00:a0:50:4d:7e:25:78:46,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17544,2566.289572,00:0d:6f:37:e2:92:c2:cb,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17545,2566.341291,00:0d:6f:37:e2:92:c2:cb,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17546,2566.346451,00:13:a2:86:a8:2e:eb:07,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17547,2566.397804,00:13:a2:86:a8:2e:eb:07,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17548,2566.402924,00:04:25:98:e5:91:ef:a2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17549,2566.454574,00:04:25:98:e5:91:ef:a2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17550,2566.459574,00:a0:50:1d:df:6e:33:ab,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17551,2566.511211,00:a0:50:1d:df:6e:33:ab,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17552,2566.516066,00:21:ed:04:72:45:1d:25,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17553,2566.567314,00:21:ed:04:72:45:1d:25,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17554,2566.572309,00:0d:6f:55:c0:40:dd:f1,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17555,2566.624072,00:0d:6f:55:c0:40:dd:f1,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17556,2566.628922,00:13:a2:b6:22:7c:ba:bd,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17557,2566.680825,00:13:a2:b6:22:7c:ba:bd,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17558,2566.68567,00:13:a2:2b:a0:dc:47:c9,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17559,2566.737317,00:13:a2:2b:a0:dc:47:c9,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17560,2566.7423,00:30:66:a8:60:41:29:c9,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17561,2566.793743,00:30:66:a8:60:41:29:c9,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17562,2566.798672,00:11:7d:1d:f4:c7:5b:87,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17563,2566.850181,00:11:7d:1d:f4:c7:5b:87,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17564,2566.85532,00:13:a2:2d:c0:7e:2e:52,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17565,2566.90684,00:13:a2:2d:c0:7e:2e:52,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17566,2566.91193,00:12:4b:9d:49:ad:24:82,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17567,2566.963712,00:12:4b:9d:49:ad:24:82,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17568,2566.968819,00:a0:50:bc:78:92:ac:5b,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17569,2567.021021,00:a0:50:bc:78:92:ac:5b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17570,2567.026017,00:12:4b:a0:be:23:14:47,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17571,2567.077668,00:12:4b:a0:be:23:14:47,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17572,2567.082769,00:12:4b:46:c5:bc:3a:a2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17573,2567.134113,00:12:4b:46:c5:bc:3a:a2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17574,2567.13927,00:0b:57:8e:ba:cf:bc:58,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17575,2567.190895,00:0b:57:8e:ba:cf:bc:58,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17576,2567.196019,00:13:a2:21:12:90:c8:79,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17577,2567.247812,00:13:a2:21:12:90:c8:79,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17578,2567.253047,00:0b:57:4f:b7:ad:ee:00,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17579,2567.304729,00:0b:57:4f:b7:ad:ee:00,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17580,2567.309671,00:04:9f:85:fe:f9:c3:c5,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17581,2567.36131,00:04:9f:85:fe:f9:c3:c5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17582,2567.366425,00:30:66:c9:63:d2:27:d2,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17583,2567.417707,00:30:66:c9:63:d2:27:d2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17584,2567.422645,00:a0:50:49:ca:09:71:a3,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17585,2567.474167,00:a0:50:49:ca:09:71:a3,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17586,2567.479065,00:04:9f:03:85:45:2b:52,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17587,2567.530767,00:04:9f:03:85:45:2b:52,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17588,2567.535766,00:21:ed:8b:3c:c8:0d:4c,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17589,2567.587485,00:21:ed:8b:3c:c8:0d:4c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17590,2567.592647,00:12:4b:d6:e3:6e:9c:c9,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17591,2567.644031,00:12:4b:d6:e3:6e:9c:c9,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17592,2567.649018,00:21:ed:b5:1c:45:bd:1a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17593,2567.700434,00:21:ed:b5:1c:45:bd:1a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17594,2567.705395,00:0d:6f:81:f1:ef:cb:15,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17595,2567.757186,00:0d:6f:81:f1:ef:cb:15,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17596,2567.762045,00:13:a2:e6:5c:99:c1:59,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17597,2567.813729,00:13:a2:e6:5c:99:c1:59,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17598,2567.818539,00:04:a3:1a:e8:9a:72:09,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17599,2567.870023,00:04:a3:1a:e8:9a:72:09,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17600,2567.875053,00:04:9f:c2:9f:df:c6:f7,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17601,2567.926405,00:04:9f:c2:9f:df:c6:f7,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17602,2567.931661,00:a0:50:b5:1d:11:c9:74,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17603,2567.983052,00:a0:50:b5:1d:11:c9:74,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17604,2567.988072,00:30:66:40:c7:4e:b7:61,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17605,2568.039511,00:30:66:40:c7:4e:b7:61,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17606,2568.044394,00:04:a3:57:bd:39:d0:5d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17607,2568.09601,00:04:a3:57:bd:39:d0:5d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17608,2568.100895,00:04:25:94:c2:4c:b9:3a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17609,2568.152518,00:04:25:94:c2:4c:b9:3a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17610,2568.157516,00:04:25:de:a6:24:87:60,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17611,2568.209035,00:04:25:de:a6:24:87:60,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17612,2568.21407,00:13:a2:ef:b0:12:de:78,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17613,2568.266072,00:13:a2:ef:b0:12:de:78,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17614,2568.27091,00:30:66:f1:cc:7c:0b:2d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17615,2568.322483,00:30:66:f1:cc:7c:0b:2d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17616,2568.327556,00:11:7d:61:63:d2:dc:e2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
17617,2568.37919,00:11:7d:61:63:d2:dc:e2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17618,2568.384438,00:0d:6f:5e:2c:23:68:a6,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
17619,2568.421417,0x0014,0x0007,IEEE 802.15.4,50,"Data, Dst: 0x0007, Src: 0x0014",0x00000001,0x00008861
17620,2568.421788,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
17621,2568.435799,00:0d:6f:5e:2c:23:68:a6,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
17622,2568.440662,00:0d:6f:05:f4:9b:d8:00,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
